text,label
"assist developing countries in implementing the Convention, as provided for in Article 4.3;",1
 financial assistance for adaptation in developing country Parties that are particularly vulnerable to the,1
"adverse effects of climate change, as provided for in Article 4.4;",1
" any financial resources for the implementation of the Convention through bilateral, regional and other",1
multilateral channels;,1
" measures to promote, facilitate and finance the transfer of environmentally sound technologies or",1
"access to them, as provided for in Article 4.5, distinguishing clearly between activities undertaken by thepublic sector and those by the private; and",1
 steps taken by governments to support endogenous capacities and technologies of developing,1
"countries, as provided for in Article 4.5.",1
"In addition, decision 7/CP.7, which has not yet been incorporated into the guidelines, requires Annex IIParties to report on their financial contributions annually and mandates the COP to review them annually.",1
"Research and systematic observation (see chapter 15): Parties should refer to the guidance provided inthe Convention reporting guidelines on global climate observing systems, contained in the same documentas the guidelines on national communications217. Their communication must address both domestic andinternational activities, as well as action to support related capacity-building in developing countries.Furthermore, it must contain summary information on the Party’s activities within the Global ClimateObserving System (GCOS). ",1
"Education, training and public awareness (see chapter 16): Parties should report on, among other things,public information and education materials, resource or information centres, training programmes, andparticipation in international activities.",1
"18.B.3. Procedure for reviewing and synthesizing the informationEach  national  communication  of an  Annex  I  Party  is  subject  to  an  in-depth  review  (for  information  on  the  review  ofinventories, see  section18.C.3). The review follows procedures laid down in decisions 2/CP.1 and6/CP.3, which  were  confirmed  at  subsequent  COP  sessions  (decisions33/CP.7 and 4/CP.8).",1
"215 IPCC Technical Guidelines for Assessing Climate Change Impacts and Adaptations (Carter, T.R., M.L. Parry, H.",1
"Harasawa, S. Nishioka, 1994) <http://www-cger.nies.go.jp> or <http://www-cger.nies.go.jp/cgere/e_report/r_index-e.htm>.",1
"216 UNEP Handbook on Methods for Climate Change Impact Assessment and Adaptation Strategies (Feenstra, J.F., I.",1
"Burton, J.B. Smith, R.S.J. Tol, 1998) <http://www.falw.vu.nl/images_upload/151E6515-C473-459C-85C59441A0F3FB49.pdf>.",1
"217 FCCC/CP/1999/7, pp. 101-108 <http://maindb.unfccc.int/library/view_pdf.pl?url=http://unfccc.int/",1
resource/docs/cop5/07.pdf>.,1
177,1
18,1
UNFCCC Handbook,1
"A team of international experts, coordinated by the secretariat, conducts thereview. Experts  are  nominated  by  Parties  and intergovernmentalorganizations  for  the  roster, and  selected  by  the  secretariat  under  theguidance  of the  Chairs  of the  SBs. Experts  participate  in  reviews  in  theirpersonal  capacity. The  review  of each  national  communication  typicallyinvolves  a  desk-based  study  and  an  in-country  visit, and  aims  to  provide  acomprehensive  technical  assessment  of a  Party's  implementation  ofitscommitments. It results in a report which normally expands on and updatesthe  national  communication. Such  reports  aim  to  facilitate  the  work  of theCOP  in  assessing  the  implementation  of commitments  by  Annex  I  Parties.They also allow easier comparison of information between Parties, althoughno  common  format  is  used. The  in-depth  review  ofthird  nationalcommunications of most Annex I Parties was completed by 2004218.",1
"Following  recommendations  by  the  SBI  on  options  for  streamlining  reviewprocedures  under  the  Convention  and  the  Protocol219, Parties  at  COP  11recognized the need for streamlining during the period 2006–2007 and adopteddecision 7/CP.11. According to this decision, the secretariat will:",1
 organize a centralized review of fourth national communications;,1
"conduct an in-country, in-depth review of the fourth nationalcommunication for those Parties that request one;prepare individual reports on the centralized and in-country reviews; andprepare a compilation and synthesis of fourth national communications tobe considered at COP 13.",1
"Additionally, as requested by decision 26/CMP.1, the secretariat will compile asynthesis  offourth  nationalcommunications, in accordance with Article 7.2 of the Kyoto Protocol, to beconsidered at COP/MOP 3.",1
supplementary ,1
information ,1
included ,1
in ,1
"Furthermore, the  secretariat  compiles  a  synthesis  report that  summarizesthe  most  important  information  from  all  national  communications  takentogether. The  latest  compilation  and  synthesis  report  of Annex  Icommunications220 was  discussed  at  COP  9  in  2003. The  COP  noted(decision  1/CP.9)  that  the  aggregate  GHG  emissions  of Annex  I  Parties  in2000  were  below  their  1990  levels,the  decrease  inemissions from EITs. However, projections indicated that, in the absence ofadditional  measures, the  aggregate  emissions  of Annex  I  Parties, includingEITs, would increase in the period 2000–2010.",1
largely  because  of,1
218 For quick access to in-depth review reports: <http://unfccc.int/documentation/documents/advanced_,1
"search/items/3594.php?such=j&symbol=""/ID""#beg>.",1
219 FCCC/SBI/2005/16 <http://unfccc.int/resource/docs/2005/sbi/eng/16.pdf>.220 FCCC/SBI/2003/7 <http://unfccc.int/resource/docs/2003/sbi/07.pdf> and FCCC/SBI/2003/7/Add.1,1
<http://unfccc.int/resource/docs/2003/sbi/07a01.pdf> – FCCC/SBI/2003/7/Add.2<http://unfccc.int/resource/docs/2003/sbi/07a02.pdf> – FCCC/SBI/2003/7/Add.3<http://unfccc.int/resource/docs/2003/sbi/07a03.pdf> and FCCC/SBI/2003/5/Add.4<http://unfccc.int/resource/docs/2003/sbi/07a04.pdf>.,1
178,1
Communicating information on implementation,1
18,1
Box 18.4: Review under the Kyoto Protocol,1
"Article 5, 7 and 8 of the Kyoto Protocol address the reporting and reviewing of information by Annex IParties, as well as national systems and methodologies for preparing GHG inventories. One of the keys tothe success of the Protocol lies in the reliability of data used to assess compliance. The Protocol and theMarrakesh Accords (decisions 15/CMP.1, 22/CMP.1, 23/CMP.1, 24/CMP.1, 25/CMP.1, and 26/CMP.1)therefore include a set of monitoring and compliance procedures to enforce the Protocol’s rules, addressany problems, and avoid any error in calculating emissions data, transactions under the three Kyotomechanisms and activities related to land use, land-use change and forestry (LULUCF) (see chapter 11.B). The Protocol’s monitoring procedures are based on existing reporting and in-depth review procedures underthe Convention. They also involve additional accounting procedures that are needed to track transactions inthe various units that represent GHG emission reductions, i.e. assigned amount units (AAUs), certifiedemission reductions (CERs) and emission reduction units (ERUs), under the Kyoto mechanisms, and removalunits (RMUs) generated by LULUCF activities. The decisions on the accounting, reporting and review procedures under the Protocol are: Decision 12/CMP.1:  Guidance relating to registry systems under Article 7, paragraph 4, of the Kyoto",1
Protocol ,1
"Decision 13/CMP.1:  Modalities for the accounting of assigned amounts under Article 7, paragraph 4, of",1
Decision 14/CMP.1: Decision 15/CMP.1:  Guidelines for the preparation of the information required under,1
the Kyoto ProtocolStandard electronic format for reporting Kyoto Protocol units,1
Article 7 of the Kyoto Protocol,1
Decision 22/CMP.1:  Guidelines for review under Article 8 of the Kyoto ProtocolDecision 23/CMP.1: Decision 24/CMP.1: ,1
Terms of service for lead reviewersIssues relating to the implementation of Article 8 of the Kyoto Protocol– 1Issues relating to the implementation of Article 8 of the Kyoto Protocol– 2Review processes during the period 2006–2007 for Parties included in Annex I tothe Convention that are also Parties to the Kyoto Protocol,1
Decision 25/CMP.1: ,1
Decision 26/CMP.1: ,1
"Parties  concluded  that  further  action  was  needed  by  Annex  I  Parties  toimplement policies and measures that would contribute to modifying longer-term trends in anthropogenic emissions, consistent with the objective of theConvention  and  their  commitments, and  strongly  urged  them  to  intensifyefforts  to  that  end. By  the  same  decision, the  secretariat  was  asked  toprepare  a  report  for  COP  10  on  the  information  from  in-depth  reviews  ofnational  communications  from  Annex  I  Parties221, and  to  organize  aworkshop  in  order  to  facilitate  timely  submission  offourth  nationalcommunications, address  problems  encountered  by  Parties  in  preparingnational  communications  and  encourage  the  exchange  of views  amongtechnical experts on the comparability and transparency of the informationin national communications.",1
Relevant COP decisions222:Decision 2/CP.1:,1
Review of first communications from the Partiesincluded in Annex I to the Convention Annex I: Purpose,1
"221 FCCC/CP/2004/INF.2 <http://unfccc.int/resource/docs/cop10/inf02.pdf>.222 For decisions specifically related to GHG inventories, see section 18.C.",1
179,1
18,1
UNFCCC Handbook,1
of the review of first communications from Annex IParties Annex II: Tasks of the review of firstcommunications from Annex I Parties Annex III: Outlinefor review reports from in-depth reviews of individualnational communications from Annex I PartiesPreparation and submission of national communicationsfrom the Parties included in Annex I to the Convention,1
Decision 3/CP.1:,1
Decision 4/CP.1: Methodological issuesDecision 9/CP.2:,1
"Communications from Parties included in Annex I to theConvention: guidelines, schedule and process forconsiderationAnnex: Revised guidelines for the preparation of nationalcommunications by Parties included in Annex I to theConventionCommunications from Parties included in Annex I to theConvention",1
Decision 6/CP.3:,1
Decision 11/CP.4: National communications from Parties included in Annex,1
I to the Convention,1
"Figure 18.1 Typical procedure for the preparation, support and review of national greenhouse gasinventories by Annex I countries",1
Feedback for inventory,1
improvement,1
Organizational setup,1
(who does what),1
At national level by responsiblegovernmental bodies,1
At national level bydesignated organization(s),1
Setup and,1
support of themethodology,1
"Data collection,verification and",1
analysis,1
Submitted by designatedorganization(s) to UNFCCCsecretariat annuallyby 15 April,1
Initial check,1
Synthesis andassessment,1
In-country review,1
Centralized review,1
Desk review,1
180,1
Provision of data for greenhouse gas inventory,1
Relevant ministries,1
Governmental agencies,1
Industrial facilities,1
Research institutes,1
Privatecompanies,1
National inventory,1
report (NIR),1
Greenhouse gas inventoryin CRF format (Excel file),1
Check of greenhouse gas data,1
by UNFCCC secretariat,1
By UNFCCC staff,1
Technical review by expert review teams,1
Placement of data in the greenhousegas database at UNFCCC secretariat,1
Publication of greenhouse gas data;,1
presentations of greenhouse gas data at,1
"SBI, SBSTA and COP meetings",1
By international teams ofexperts coordinated byUNFCCC secretariat,1
By UNFCCC staff,1
By UNFCCC staff,1
Communicating information on implementation,1
18,1
Decision 4/CP.5:,1
"Guidelines for the preparation of nationalcommunications by Parties included in Annex I to theConvention, Part II: UNFCCC reporting guidelines onnational communicationsResearch and systematic observation",1
Decision 5/CP.5:Decision 33/CP.7: National communications from Parties included in Annex,1
Decision 4/CP.8:,1
Decision 1/CP.9:,1
I to the ConventionNational communications from Parties included in AnnexI to the ConventionNational communications from Parties included in AnnexI to the Convention,1
Decision 7/CP.11: Review processes during the period 2006–2007 for,1
Parties included in Annex I to the Convention,1
"18.C. Greenhouse gas inventories from Annex I PartiesSince 1996, Annex I Parties have had to submit an inventory of their emissionsby sources and removals by sinks of all GHG not controlled by the MontrealProtocol to the secretariat by 15 April every year (decision 3/CP.1). While theUNFCCC reporting guidelines adopted by the COP (decisions 18/CP.8 and13/CP.9) provide guidance to Parties on the required content, they also refer tomore  detailed  methodological  guidance  provided  by  the  IPCC (see  chapter4.B). Annual inventories should include sufficient documentation and data toenable the reader to understand the underlying assumptions and calculations ofthe  reported  emission  estimates. Section  18.C.1  summarizes  the  IPCCguidance, while  some  more  specific  aspects  ofit  are  addressed  within  thedescription of UNFCCC guidelines in section 18.C.2. Section 18.C.3 describesthe  consideration  of annual  inventories  and  their  technical  review. Someaspects specific to the Kyoto Protocol are treated in box 18.5, while box 18.8addresses  land  use, land  use  change  and  forestry  (LULUCF). Box  18.6  dealswith emissions from international navigation and aviation.",1
"18.C.1. Guidance by the IPCC Guidance  provided  by  the  IPCC  is  in  the  Revised  1996  IPCC  Guidelines  forNational Greenhouse Gas Inventories223 (referred to as the IPCC Guidelines), aswell  as  in  two  separate  volumes  of good  practice  guidance  (see  below)  thatelaborate them further. The current ones are a revised version of a first set thatthe IPCC issued in 1994.",1
"The  IPCC  Guidelines  contain  step-by-step  instructions, methodologies  andreferences for calculating emissions and removals of GHGs for each categoryof source  or  sink. In  certain  cases, they  provide  different  tiers  of methodsassociated with different levels of complexity, which can be used according tothe detail of data available and national circumstances (Tier 1 is the simplestand Tier 3 the most complicated). Furthermore, they provide instructions forassembling, documenting  and  reporting  completed  national  inventory  dataconsistently, regardless of the method used to produce the estimates.",1
223 Available at <http://www.ipcc-nggip.iges.or.jp/public/gl/invs1.htm>.,1
181,1
18,1
UNFCCC Handbook,1
Box 18.5: Guidance for national systems and application of adjustments under Article 5 of the Kyoto Protocol ,1
"Annex I Parties should establish and operate their national systems for estimating GHG emissions bysources and removals by sinks according to the IPCC Good Practice Guidance and UncertaintyManagement in National Greenhouse Gas Inventories, as required under Article 5.1 of the Protocol. Thesesystems are to be in place not later than 2007.Article 5.2 states that, where agreed methodologies are not used to estimate emissions and removals,appropriate “adjustments” should be applied.Following recommendations by the COP, COP/MOP 1 adopted the following decisions to guide Annex IParties in implementing and operating their national systems and in applying adjustments: Decision 19/CMP.1: Guidelines for national systems under Article 5, paragraph 1.Decision 20/CMP.1: Good practice guidance and adjustments under Article 5, paragraph 2.Decision 21/CMP.1: Issues relating to adjustments under Article 5, paragraph 2.Further information on methodologies for adjustments under Article 5.2 can be found in the secretariat’sworking paper Background documentation on the conservativeness factors for the completion of thetechnical guidance on adjustments at<http://unfccc.int/files/national_reports/accounting_reporting_and_review_under_the_kyoto_protocol/application/pdf/cf_wp_sb22_for_web_final__2may.pdf>.",1
"As a complement, the IPCC issued its Good Practice Guidance and UncertaintyManagement in National Greenhouse Gas Inventories224 (known as the IPCC goodpractice  guidance)  in  2000. Its  aim  is  to  promote  transparency, consistency,comparability, completeness  and  accuracy  ofinventories. It  is  intended  toassist  countries  in  producing  inventories  that  are  neither  overestimates  norunderestimates so far as can be judged, and in which uncertainties are reducedas far as practicable. It includes, for example, decision trees that formalize thechoice of estimation method best suited to national circumstances.",1
"As  the  IPCC  good  practice  guidance  did  not  address  the  LULUCF  sector, afurther  complement  to  the  Guidelines  was  prepared  by  the  IPCC  in  2003,namely  the  Good  practice  Guidance  for  Land  Use, Land-Use  Change  andForestry225 (see Box 18.8).",1
"The current UNFCCC reporting guidelines require Annex I Parties to use theIPCC  Guidelines  and  the  IPCC  good  practice  guidance, including  the  goodpractice guidance for LULUCF. Non-Annex I Parties too should use the IPCCGuidelines and are encouraged to use the good practice guidance (including forLULUCF) in preparing their inventories.",1
The IPCC has just finished revising its 1996 Guidelines and adopted the 2006IPCC Guidelines at its twenty-fifth meeting in April 2006.,1
18.C.2. UNFCCC guidelinesThe current reporting guidelines for preparing annual inventories from Annex I,1
224 Available at <http://www.ipcc-nggip.iges.or.jp/public/gp/english/>.225 Available at <http://www.ipcc-nggip.iges.or.jp/public/gpglulucf/gpglulucf.htm>.,1
182,1
Communicating information on implementation,1
18,1
"Parties are in document FCCC/SBSTA/2004/8226. This document is based onthe  reporting  guidelines  adopted  by  COP  8  (2002)227. It  also  incorporatestechnical  modifications  introduced  in  2003  by  COP  9  (decision  13/CP.9)  toestablish consistency with the IPCC good practice guidance for LULUCF. Therevised reporting provisions for the LULUCF sector have been used for a trialperiod, covering  inventories  due  to  be  submitted  in  2005. Based  on  thisexperience, COP  11  adopted  tables  for  the  common  reporting  format  forLULUCF for Annex I Parties’ annual inventories due in and after 2007 (decision14/CP.11). The tables will form part of the UNFCCC reporting guidelines onannual inventories adopted by decision 18/CP.8. Updated reporting guidelineswill be made available by the secretariat before SBSTA 25.",1
"Until  1999, UNFCCC  reporting  guidelines  for  GHG  inventories  wereincorporated in the reporting guidelines for national communications. Decision3/CP.5 introduced separate reporting guidelines for annual inventories228 whichare  also  to  be  used  by  Annex  I  Parties  when  reporting  on  inventories  in  theirnational communications. These guidelines were in turn revised at COP 8. Theprovisions of the current reporting guidelines are further outlined in the followingsections, with Box 18.7 explaining some specific terms related to inventories.",1
Annex I Parties are required to submit annual inventories in two parts:,1
"the common reporting format (CRF), a series of standardized data tablescontaining mainly numerical information and submitted electronically; anda national inventory report (NIR), providing a comprehensive descriptionof the methodologies used in preparing the inventory, the data sources,the institutional structures, and quality assurance and control procedures.",1
"Annual inventories must provide estimates of GHG emissions by sources andremovals  by  sinks. These  estimates  are  to  be  presented  by  source  category,from the base year (which is usually 1990 except for some EITs; see chapter 3.B,Table 3.1 and chapter 11) up to two years before the year in which the inventoryis submitted. For example, inventories due in April 2005 contained emissionsdata up to the year 2003.",1
To  facilitate  Parties’ reporting  ofthesecretariat provides a software tool229. It has developed new reporting software(CRF  Reporter)  to  assist  Annex  I  Parties  in  reporting  inventory  data  and  tofacilitate its processing by the secretariat230.,1
"inventory  information  in  the  CRF,",1
226 <http://unfccc.int/resource/docs/2004/sbsta/08.pdf>.227 Decision 18/CP.8; the reporting guidelines may be found in FCCC/CP/2002/8,1
"<http://unfccc.int/resource/docs/cop8/08.pdf>, pp. 4-82.",1
"228 FCCC/CP/1999/7 <http://unfccc.int/resource/docs/cop5/07.pdf>, pp. 3-79.229 All information relevant to the software can be found at the following link:",1
<http://unfccc.int/files/national_reports/annex_i_ghg_inventories/application/x-zip-compressed/crf_v1_29.zip>.,1
230 The UNFCCC CRF Reporter 2.0 user manual is available at http://ghg.unfccc.int/docs/crfreporter_,1
usermanual.pdf. A The CRF Reporter FAQs page is at <http://ghg.unfccc.int/crffaq.html>.,1
183,1
18,1
UNFCCC Handbook,1
"18.C.2.a. Reporting gasesAs a minimum, inventories have to include the following GHGs:",1
carbon dioxide (CO2);,1
 methane (c);,1
nitrous oxide (N2O);perfluorocarbons (PFCs);hydrofluorocarbons (HFCs); andsulphur hexafluoride (SF6).,1
"Estimates  should  also  include  the  following  indirect  GHGs  (see  Box  18.7):carbon  monoxide  (CO), nitrogen  oxides  (NOx), non-methane  volatile  organiccompounds (NMVOCs), and sulphur oxides (SOx).",1
"If the IPCC identifies values for the 100-year global warming potential (GWP)– which indicates how much a gas contributes to global warming compared tocarbon dioxide – (see Box 18.7) of any additional GHGs and the COP adoptsthem, Parties  will  be  required  to  report  on  them. Parties  are  stronglyencouraged to report emissions and removals of additional GHGs for which100-year GWP values are available, but which have not yet been adopted bythe COP. These emissions and removals should be reported separately fromnational totals.",1
Emissions and removals should be presented gas by gas in units of mass foreach source or sink category (see section 18.C.2.b).,1
"18.C.2.b. Reporting sectors and source/sink categoriesAs a minimum, the inventory must cover the following sectors:",1
energy;industrial processes;solvent and other product use;agriculture;,1
 LULUCF; and waste.,1
"In  the  tables  of the  CRF, each  of these  sectors  is  subdivided  into  differentsource/sink  categories. For  example, within  the  energy  sector,the  firstdifferentiation occurs between fuel combustion activities and fugitive emissionsfrom fuels. Major source/sink categories for fuel combustion activities are",1
energy industries;,1
 manufacturing industries and construction;,1
transport;,1
 other sectors; and  other.,1
"Within these categories, energy industries, for example, is further subdivided into:",1
184,1
Communicating information on implementation,1
18,1
a. public electricity;b. petroleum refining; and c. manufacture of solid fuels and other energy industries.,1
"Finally, for  each  ofthe  subdivisions, emissions  estimates  are  provided  fordifferent categories of fuels, as relevant, such as liquid fuels, solid fuels, gaseousfuels, other fuels and biomass.",1
"Emissions and removals have to be reported at the most disaggregated level ofeach  source/sink  category, taking  into  account  that  a  minimum  level  ofaggregation  may  be  required  to  protect  confidential  business  and  militaryinformation. Emissions by sources are listed separately from removals by sinks,except for cases where this separation is technically impossible (as may occurin the LULUCF sector).",1
"Estimates of the GHG emissions from a source category are calculated on thebasis  of activity  data (indicating  the  magnitude  of human  activity  that  hastaken place in this category) and emission factors (indicating the quantity ofemissions produced from a unit of this activity) (see Box 18.7 for more detaileddefinitions). For most source categories, the IPCC Guidelines provide a defaultmethodology which includes default emission factors and in some cases defaultactivity data and references. However, the assumptions implicit in these defaultdata, factors and methods may not be appropriate for specific national contexts.Parties are therefore recommended to use their own national emission factorsand activity data, where available, provided that they have been developed in amanner consistent with the IPCC good practice guidance, are considered to bemore accurate than those calculated using default factors and references, andare reported transparently.",1
"International aviation and marine bunker fuel emissions (see Box 18.6) are notto be included in national totals but reported separately. Parties have to makeevery  effort  to  separate  domestic  from  international  emissions. Additionally,CO2 emissions from biomass combustion should be reported, but not includedin the national totals.",1
"Figure 18.2 Profile of emissions by Annex I countries, by gas and by sector, 2001",1
GHG by gas (2001),1
N2O 6.0%,1
CH4 10.3%,1
CO2 82.2%,1
"HFCs, PFCs, SF6 1.5%",1
GHG by sector (2001),1
Agriculture 7.8%Industrial processes 4.8%,1
Waste management 3.2%,1
Transport 20.1%,1
Energy (without transport) 64.0%,1
185,1
18,1
UNFCCC Handbook,1
Box 18.6: Emissions from bunker fuels used for international aviation and navigation,1
"International bunker fuels, that is, fuels used by air or marine vessels engaged in international transport,constitute an issue for specific consideration on the SBSTA agenda. In accordance with the IPCC Guidelinesand the UNFCCC reporting guidelines, emissions from such fuels are to be calculated as part of the nationalGHG inventories of Parties, but are to be excluded from national totals and reported separately. Theseemissions are not subject to the limitation and reduction commitments of Annex I Parties under theConvention and the Kyoto Protocol. In order to address questions on bunker fuel emissions, theConvention’s bodies cooperate closely with the relevant international organizations, in particular theInternational Civil Aviation Organization (ICAO)231 and the International Maritime Organization (IMO)232.In 1995, COP 1 asked the SBSTA to address the allocation and control of emissions from internationalbunker fuels (decision 4/CP.1). It invited relevant international organizations and bodies, including the IPCC,to contribute to this work. SBSTA 4 (December 1996) noted that there were three relevant issues: adequate and consistent inventories; allocation of emissions (i.e. in what way, if at all, these emissions are to be assigned to Parties’ national",1
totals); and,1
" control options.At COP 3 in 1997, Parties adopted the Kyoto Protocol, which in Article 2.2 states that Annex I Parties are topursue limitation or reduction of GHG emissions from aviation and marine bunker fuels, working through theICAO and the IMO, respectively. The COP also urged the SBSTA to further clarify the question of how toinclude these emissions in the overall GHG inventories of Parties (decision 2/CP.3).SBSTA 10 (May–June 1999) considered a Special Report on Aviation and the Global Atmosphere233prepared by the IPCC at the request of the ICAO. SBSTA 11 (October–November 1999) affirmed that thequality of reporting by Annex I Parties on bunker fuel emissions needed to be improved, and noted that theissue would be addressed in the forthcoming IPCC good practice guidance, as well as in the new UNFCCCreporting guidelines on annual inventories. COP 5 (1999), by decision 18/CP.5, asked the secretariat todevelop its cooperation with the secretariats of the ICAO and IMO.",1
"18.C.2.c. Reporting key categories, totals and trendsInventory reports should provide an overview of the total level of emissions, ofthe  evolution  of emissions  over  time  and  ofthe  most  significant  emissionsources in a country. In particular,",1
" Parties should report aggregate emissions and removals of GHGs. Theseare to be expressed in CO2 equivalent terms, using 100-year GWP values(see Box 18.7).",1
" Parties should document trends i.e. how emission levels have changedfrom the base year over the period reported, by gas, by source and foraggregated emissions.",1
" Parties must identify their national key categories (see Box 18.7 fordefinition) for the base year and the latest reported inventory year, asdescribed in the IPCC good practice guidance. Parties are required toestimate and report the individual and cumulative percentagecontributions of emissions from key categories to their national total, withrespect to both emission level and emission trend.",1
231 <http://www.icao.int>.232 <http://www.imo.org>.233 Available at <http://www.ipcc.ch/pub/av(E).pdf>.,1
186,1
Communicating information on implementation,1
18,1
"SBSTA 14 (July 2001) took note of a report providing an overview and update of activities by the ICAO, theIMO and the UNFCCC secretariat on emissions from bunker fuels234.In 2003, the ICAO and the IMO, in consultation with the UNFCCC secretariat, each organized an expertmeeting to discuss methodological aspects of compiling and reporting GHG inventory data from internationaland domestic aviation and navigation. This included discussion of the definitions by which domestic andinternational fuel uses are separated from each other.SBSTA 18 (June 2003) took note of the status of methodological work by the ICAO and the IMO and endorsedelements for future methodological work235. SBSTA 18 and SBSTA 19 (December 2003), called on the ICAO toprovide data from validated aviation models that would allow a comparison between UNFCCC inventory dataand modelled data for fuel consumption and emissions. SBSTA 19 also agreed to continue consideration of theinclusion of emissions from aviation bunker fuels in the overall GHG inventories of Parties, according to decision2/CP.3, at SBSTA 22 in 2005.In response to a mandate from SBSTA 18, the ICAO and the IMO, in consultation with the UNFCCCsecretariat, each organized an expert meeting in April 2004. The meetings explored options for improvingthe methodologies for estimating and reporting bunker fuel emissions as an input to the IPCC’s revision ofthe Guidelines for preparing national GHG inventories236. The ICAO meeting also included a presentationof preliminary results from two new models, in response to the SBSTA’s request237.As yet, no consensus has been reached on this issue and it therefore remains on the SBSTA’s agenda.  Decision 4/CP.1:Decision 2/CP.3:Decision 18/CP.5:",1
Methodological issuesMethodological issues related to the Kyoto ProtocolEmissions based upon fuel sold to ships and aircraft engaged in internationaltransport,1
"Latest documents include: FCCC/SBSTA/2005/INF.2 <http://unfccc.int/resource/docs/2005/sbsta/eng/inf02.pdf>, FCCC/SBSTA/2005/MISC.4 <http://unfccc.int/resource/docs/2005/sbsta/eng/misc04.pdf>, and FCCC/SBSTA/2005/MISC.6<http://unfccc.int/resource/docs/2005/sbsta/eng/misc06.pdf>.",1
"18.C.2.d. Reporting methodological issues, consistency, uncertaintymanagement and quality assurance/quality controlIn  accordance  with  the  IPCC  good  practice  guidance, methods  have  to  becarefully chosen and documented. Inventory data must be of high quality, whileshortcomings  have  to  be  assessed  and  made  transparent. The  NIR  to  besubmitted along with the completed is to provide detailed information on allthese issues. In particular:",1
the assumptions and methodologies used should be clearly explained foreach source or sink category to ensure transparency;the uncertainties in the data used for all source and sink categories mustbe quantitatively estimated;any methodological or data gaps should be documented in a transparentmanner to facilitate an assessment of completeness;,1
"234 FCCC/SBSTA/2001/INF.1 <http://unfccc.int/resource/docs/2001/sbsta/inf01.pdf>.235 See FCCC/SBSTA/2003/INF.3, <http://unfccc.int/resource/docs/2003/sbsta/inf03.pdf> which also",1
contains results from the 2003 expert meetings.,1
236 A summary of these meetings is provided in FCCC/SBSTA/2004/INF.5,1
<http://unfccc.int/resource/docs/2004/sbsta/inf05.pdf>.,1
"237 For more information on the models, see FCCC/TP/2003/3",1
<http://unfccc.int/resource/docs/tp/tp0303.pdf>.,1
187,1
18,1
UNFCCC Handbook,1
Box 18.7: Explanations of specific terms related to inventories,1
"Activity data: data on the magnitude of human activity resulting in emissions or removals taking placeduring a given period of time. In the energy sector, for example, the annual activity data for fuel combustionsources are the total amounts of fuel burned. Annual activity data for methane emissions from entericfermentation are the total number of animals (livestock population), categorized by species.Emission factor: a coefficient that relates the activity data to the amount of chemical compound that is thesource of later emissions. For example, it may be estimated that X kg of methane is emitted by one cow peryear. Emission factors are often based on a sample of measurement data, averaged to develop arepresentative rate of emission for a given activity level under a given set of operating conditions.Key category: a source or sink category that is prioritized within the national inventory system because itsestimate has a significant influence on a country’s total inventory of direct GHGs in terms of the absolutelevel of emissions, the trend in emissions, or both.Indirect greenhouse gases or GHG precursors: compounds which by themselves are not significant asGHGs, but which nevertheless have an effect on the concentration of GHGs in the atmosphere, as they takepart in physical or chemical processes regulating the production or destruction rates of GHGs.Global warming potential: an index that approximates the warming effect of a unit mass of a GHG over achosen time horizon, relative to that of carbon dioxide (the GWP of carbon dioxide is set as 1). Forexample, the 100-year GWP of a gas expresses the effect on atmospheric warming that it is likely to exertover 100 years relative to that of CO2.Quality assurance: a system of review procedures conducted by personnel not directly involved in theprocess of compiling or developing the inventory. These reviews verify that the objectives for quality of datahave been met, ensure that the inventory represents the best possible estimates given the state of scientificknowledge and data available, and support the effectiveness of the quality control (QC) programme.Quality control: a system of routine technical activities to measure and control the quality of the inventoryas it is being developed. This includes methods such as checks on the accuracy of data acquisition andcalculations and the use of approved standardized procedures for calculating emissions, measuring,estimating uncertainties, archiving information and reporting.",1
"inventories for all years covered by the report should be estimated usingthe same methodologies to ensure consistency. Where the methodologyhas changed, Parties should recalculate inventories for former years; anda quality assurance/quality control (QA/QC) plan is required from eachParty (see Box 18.7 for definitions) as well as general and specific qualitycontrol procedures for each source/sink category. These plans andprocedures must be documented.",1
"18.C.3. Publication, compilation and technical review of annualinventoriesThe  UNFCCC  secretariat  collects  Annex  I  Parties’ annual  GHG  inventorysubmissions  and  makes  them  publicly  available. Based  on  inventoryinformation, the  secretariat  also  publishes  its  own  reports  summarizing  thestatus and trends of GHG emissions and removals in Annex I countries.",1
"In  1997, COP  3  asked  the  secretariat  to  “collect, process  and  publish, on  aregular  basis,” Annex  I  Parties’ annual  inventories  and  to  include  inventoryinformation in its compilation and synthesis reports of Annex I Parties’ nationalcommunications (decision 6/CP.3).",1
188,1
Communicating information on implementation,1
18,1
Box 18.8: LULUCF reporting,1
